customer_id,customer_name,age,gender,city,state,region,customer_segment,registration_date
C14206,State Police,,Company,Vijayawada,Andhra Pradesh,South India,Government,2022-06-22
C14207,Sneha Rao,51.0,F,Panaji,Goa,West India,Retail,2022-06-20
C14208,Karan Jain,64.0,M,Kozhikode,Kerala,South India,Retail,2022-05-08
C14209,Neha Yadav,36.0,F,Dibrugarh,Assam,East India,Retail,2022-02-08
C14210,Riya Nair,64.0,F,Kochi,Kerala,South India,Retail,2023-03-05
C14211,Sunita Iyer,48.0,F,Visakhapatnam,Andhra Pradesh,South India,Retail,2021-10-13
C14212,Transport Dept,,Company,Cuttack,Odisha,East India,Government,2022-04-09
C14213,Kavita Nair,61.0,F,Gurugram,Haryana,North India,Retail,2022-11-03
C14214,Patel Global Pvt Ltd,,Company,Bengaluru,Karnataka,South India,Corporate,2024-03-25
C14215,Raj Joshi,53.0,M,Jaipur,Rajasthan,West India,Retail,2024-04-29
C14216,Municipal Corp,,Company,Noida,Uttar Pradesh,North India,Government,2022-11-25
C14217,Suresh Rao,30.0,M,Kochi,Kerala,South India,Retail,2024-07-29
C14218,Sneha Singh,62.0,F,New Delhi,Delhi,North India,Retail,2022-09-14
C14219,Sneha Jain,48.0,M,Surat,Gujarat,West India,Retail,2024-03-03
C14220,Sunita Verma,29.0,M,Hyderabad,Telangana,South India,Retail,2023-11-25
C14221,Arjun Patel,56.0,F,Chennai,Tamil Nadu,South India,Retail,2023-11-14
C14222,Patel Solutions Pvt Ltd,,Company,Thiruvananthapuram,Kerala,South India,Corporate,2022-07-17
C14223,Aarti Nair,22.0,F,Visakhapatnam,Andhra Pradesh,South India,Retail,2023-03-03
C14224,Das Industries Pvt Ltd,,Company,Hyderabad,Telangana,South India,Corporate,2024-08-30
C14225,Karan Jain,57.0,F,Jaipur,Rajasthan,West India,Retail,2021-09-17
C14226,Arjun Patel,65.0,F,Chennai,Tamil Nadu,South India,Retail,2021-06-15
C14227,Arjun Joshi,19.0,F,Margao,Goa,West India,Retail,2022-01-22
C14228,Priya Sharma,37.0,M,Kanpur,Uttar Pradesh,North India,Retail,2023-06-01
C14229,Sunita Jain,49.0,F,Cuttack,Odisha,East India,Retail,2023-09-16
C14230,Reddy Academy,,Company,Gaya,Bihar,East India,Education,2024-09-23
C14231,Sunita Das,64.0,F,Ahmedabad,Gujarat,West India,Retail,2021-04-05
C14232,Bose College of Engg,,Company,Gwalior,Madhya Pradesh,Central India,Education,2022-03-18
C14233,Transport Dept,,Company,Indore,Madhya Pradesh,Central India,Government,2021-02-17
C14234,Deepak Kumar,64.0,M,Gurugram,Haryana,North India,Retail,2023-11-03
C14235,Gupta Global Pvt Ltd,,Company,Margao,Goa,West India,Corporate,2023-09-11
C14236,Neha Singh,23.0,M,New Delhi,Delhi,North India,Retail,2024-03-09
C14237,Municipal Corp,,Company,Hyderabad,Telangana,South India,Government,2023-08-15
C14238,Vikram Sharma,52.0,F,Kozhikode,Kerala,South India,Retail,2021-03-10
C14239,Ravi Bose,31.0,F,Hyderabad,Telangana,South India,Retail,2023-04-29
C14240,Sunita Reddy,40.0,M,Ludhiana,Punjab,North India,Retail,2022-04-24
C14241,Raj Chopra,24.0,M,Kochi,Kerala,South India,Retail,2023-11-30
C14242,Aarti Kumar,58.0,M,Gurugram,Haryana,North India,Retail,2022-04-19
C14243,Anjali Sharma,18.0,F,Gwalior,Madhya Pradesh,Central India,Retail,2024-04-26
C14244,Ravi Nair,57.0,M,Gurugram,Haryana,North India,Retail,2021-04-19
C14245,Karan Verma,19.0,F,Panaji,Goa,West India,Retail,2022-03-14
C14246,Bose Consulting Pvt Ltd,,Company,Varanasi,Uttar Pradesh,North India,Corporate,2021-02-27
C14247,Vikram Verma,43.0,F,Chennai,Tamil Nadu,South India,Retail,2022-03-20
C14248,Municipal Corp,,Company,Kolkata,West Bengal,East India,Government,2022-10-29
C14249,Pooja Rao,62.0,M,New Delhi,Delhi,North India,Retail,2021-10-14
C14250,Raj Kumar,27.0,F,Thiruvananthapuram,Kerala,South India,Retail,2024-02-17
C14251,Amit Kumar,56.0,M,Gurugram,Haryana,North India,Retail,2022-12-09
C14252,Kavita Verma,24.0,F,Bengaluru,Karnataka,South India,Retail,2022-05-16
C14253,Ravi Jain,19.0,M,Hyderabad,Telangana,South India,Retail,2024-06-05
C14254,Ravi Bose,28.0,M,Gurugram,Haryana,North India,Retail,2024-05-05
C14255,Priya Reddy,45.0,M,Raipur,Chhattisgarh,Central India,Retail,2023-09-07
C14256,Suresh Das,43.0,F,Visakhapatnam,Andhra Pradesh,South India,Retail,2021-02-14
C14257,Riya Yadav,48.0,F,Bhubaneswar,Odisha,East India,Retail,2022-01-10
C14258,Rahul Bose,60.0,M,Kolkata,West Bengal,East India,Retail,2024-03-09
C14259,Neha Chopra,47.0,M,Chennai,Tamil Nadu,South India,Retail,2024-01-09
C14260,Arjun Chopra,58.0,M,Chandigarh,Punjab,North India,Retail,2022-08-09
C14261,Karan Iyer,23.0,F,Mumbai,Maharashtra,West India,Retail,2024-06-28
C14262,Sunita Shah,42.0,F,Vijayawada,Andhra Pradesh,South India,Retail,2021-01-02
C14263,Nair Tech Pvt Ltd,,Company,Jaipur,Rajasthan,West India,Corporate,2022-01-31
C14264,Amit Kumar,19.0,M,Mumbai,Maharashtra,West India,Retail,2022-06-30
C14265,Suresh Jain,44.0,F,New Delhi,Delhi,North India,Retail,2024-03-15
C14266,Vikram Chopra,64.0,M,Faridabad,Haryana,North India,Retail,2022-11-16
C14267,Kavita Das,19.0,F,Cuttack,Odisha,East India,Retail,2024-09-13
C14268,Arjun Kumar,35.0,F,Gurugram,Haryana,North India,Retail,2021-02-27
C14269,Rao Consulting Pvt Ltd,,Company,Ludhiana,Punjab,North India,Corporate,2021-10-12
C14270,Kavita Singh,45.0,F,Vijayawada,Andhra Pradesh,South India,Retail,2022-04-24
C14271,Kavita Joshi,30.0,F,Mumbai,Maharashtra,West India,Retail,2022-09-16
C14272,Aarti Jain,57.0,F,New Delhi,Delhi,North India,Retail,2024-03-11
C14273,Municipal Corp,,Company,Ahmedabad,Gujarat,West India,Government,2024-10-31
C14274,Rahul Kumar,54.0,F,New Delhi,Delhi,North India,Retail,2023-02-27
C14275,Deepak Das,40.0,F,Bengaluru,Karnataka,South India,Retail,2023-01-29
C14276,Deepak Shah,55.0,F,Guwahati,Assam,East India,Retail,2023-11-08
C14277,Amit Yadav,47.0,M,Ludhiana,Punjab,North India,Retail,2022-06-22
C14278,Aarti Sharma,20.0,M,Hyderabad,Telangana,South India,Retail,2021-12-13
C14279,Karan Menon,33.0,F,Thiruvananthapuram,Kerala,South India,Retail,2023-07-11
C14280,Iyer Academy,,Company,Hyderabad,Telangana,South India,Education,2022-08-16
C14281,Neha Verma,58.0,M,Kozhikode,Kerala,South India,Retail,2022-09-15
C14282,Raj Rao,53.0,F,New Delhi,Delhi,North India,Retail,2023-08-18
C14283,Pooja Sharma,60.0,M,Kozhikode,Kerala,South India,Retail,2021-12-12
C14284,Raj Singh,50.0,M,Bengaluru,Karnataka,South India,Retail,2021-09-30
C14285,Vikram Gupta,30.0,M,Hyderabad,Telangana,South India,Retail,2023-06-08
C14286,Vikram Sharma,55.0,M,Jaipur,Rajasthan,West India,Retail,2022-12-10
C14287,Sneha Kumar,29.0,M,Dibrugarh,Assam,East India,Retail,2022-04-08
C14288,Aarti Gupta,39.0,M,Gurugram,Haryana,North India,Retail,2024-06-10
C14289,Karan Gupta,49.0,M,Margao,Goa,West India,Retail,2023-04-11
C14290,Riya Patel,19.0,F,Ludhiana,Punjab,North India,Retail,2022-01-02
C14291,Karan Iyer,44.0,F,Udaipur,Rajasthan,West India,Retail,2024-05-10
C14292,Vikram Rao,44.0,M,Mumbai,Maharashtra,West India,Retail,2023-03-30
C14293,Ravi Joshi,61.0,F,Warangal,Telangana,South India,Retail,2022-10-24
C14294,Suresh Shah,65.0,F,Warangal,Telangana,South India,Retail,2021-08-26
C14295,Iyer International School,,Company,Chennai,Tamil Nadu,South India,Education,2023-10-01
C14296,Karan Singh,22.0,F,Jodhpur,Rajasthan,West India,Retail,2022-06-01
C14297,Deepak Bose,32.0,F,Margao,Goa,West India,Retail,2022-09-15
C14298,Sneha Reddy,37.0,F,New Delhi,Delhi,North India,Retail,2022-12-09
C14299,Karan Menon,23.0,M,Faridabad,Haryana,North India,Retail,2024-05-28
C14300,Neha Verma,20.0,F,New Delhi,Delhi,North India,Retail,2021-05-29
C14301,Neha Bose,42.0,F,Gaya,Bihar,East India,Retail,2023-12-04
C14302,Vikram Gupta,52.0,M,Hyderabad,Telangana,South India,Retail,2023-07-29
C14303,Vikram Reddy,42.0,F,Bhopal,Madhya Pradesh,Central India,Retail,2022-09-13
C14304,Arjun Yadav,30.0,M,New Delhi,Delhi,North India,Retail,2023-10-28
C14305,Raj Verma,36.0,M,Kozhikode,Kerala,South India,Retail,2023-01-22
C14306,Deepak Patel,62.0,M,Thiruvananthapuram,Kerala,South India,Retail,2021-01-06
C14307,Vikram Singh,59.0,M,New Delhi,Delhi,North India,Retail,2023-01-13
C14308,Arjun Menon,53.0,M,Pune,Maharashtra,West India,Retail,2023-11-18
C14309,Aarti Verma,30.0,M,New Delhi,Delhi,North India,Retail,2023-04-21
C14310,Aarti Nair,45.0,F,Hyderabad,Telangana,South India,Retail,2024-01-24
C14311,Arjun Verma,19.0,M,Bhubaneswar,Odisha,East India,Retail,2021-09-12
C14312,Suresh Sharma,45.0,M,Thiruvananthapuram,Kerala,South India,Retail,2023-09-25
C14313,Vikram Joshi,60.0,M,Chandigarh,Punjab,North India,Retail,2024-01-11
C14314,Amit Yadav,34.0,F,Gurugram,Haryana,North India,Retail,2022-02-28
C14315,Ravi Chopra,50.0,F,Bengaluru,Karnataka,South India,Retail,2021-12-28
C14316,Ravi Verma,23.0,M,Kolkata,West Bengal,East India,Retail,2022-07-02
C14317,Yadav Global Pvt Ltd,,Company,Hyderabad,Telangana,South India,Corporate,2023-12-14
C14318,Arjun Menon,36.0,F,Gurugram,Haryana,North India,Retail,2022-04-11
C14319,Vikram Singh,55.0,F,Bengaluru,Karnataka,South India,Retail,2022-08-14
C14320,Pooja Verma,40.0,F,Jodhpur,Rajasthan,West India,Retail,2021-11-28
C14321,Jain Systems Pvt Ltd,,Company,Vijayawada,Andhra Pradesh,South India,Corporate,2023-08-13
C14322,Rahul Bose,64.0,F,Ahmedabad,Gujarat,West India,Retail,2021-10-18
C14323,Sneha Das,65.0,M,Hubli,Karnataka,South India,Retail,2022-11-13
C14324,Iyer Consulting Pvt Ltd,,Company,New Delhi,Delhi,North India,Corporate,2023-01-22
C14325,Karan Chopra,22.0,F,Chennai,Tamil Nadu,South India,Retail,2023-03-26
C14326,Yadav Systems Pvt Ltd,,Company,Noida,Uttar Pradesh,North India,Corporate,2023-10-22
C14327,Sneha Kumar,37.0,F,Ahmedabad,Gujarat,West India,Retail,2021-10-08
C14328,Patel Solutions Pvt Ltd,,Company,Coimbatore,Tamil Nadu,South India,Corporate,2021-02-22
C14329,Yadav Consulting Pvt Ltd,,Company,Hyderabad,Telangana,South India,Corporate,2021-12-28
C14330,Neha Shah,56.0,M,Udaipur,Rajasthan,West India,Retail,2024-01-03
C14331,Suresh Patel,24.0,M,Margao,Goa,West India,Retail,2022-07-03
C14332,Pooja Iyer,51.0,F,Hyderabad,Telangana,South India,Retail,2021-12-22
C14333,Pooja Kumar,19.0,M,Jaipur,Rajasthan,West India,Retail,2023-04-14
C14334,Kavita Rao,20.0,M,Vijayawada,Andhra Pradesh,South India,Retail,2023-04-23
C14335,Riya Chopra,41.0,M,Bengaluru,Karnataka,South India,Retail,2024-01-25
C14336,Anjali Menon,18.0,M,Jodhpur,Rajasthan,West India,Retail,2023-07-25
C14337,Priya Yadav,18.0,M,Margao,Goa,West India,Retail,2022-08-06
C14338,Kavita Bose,61.0,M,Kozhikode,Kerala,South India,Retail,2024-10-08
C14339,Ravi Iyer,40.0,F,Bengaluru,Karnataka,South India,Retail,2024-04-15
C14340,Pooja Kumar,24.0,F,Pune,Maharashtra,West India,Retail,2022-03-29
C14341,Sunita Menon,18.0,M,Hyderabad,Telangana,South India,Retail,2021-11-23
C14342,Rahul Bose,30.0,F,Gaya,Bihar,East India,Retail,2023-07-08
C14343,Aarti Bose,57.0,F,Nagpur,Maharashtra,West India,Retail,2023-06-04
C14344,Vikram Kumar,49.0,F,Thiruvananthapuram,Kerala,South India,Retail,2022-06-14
C14345,Sunita Sharma,57.0,F,Panaji,Goa,West India,Retail,2021-11-04
C14346,Sneha Nair,64.0,F,New Delhi,Delhi,North India,Retail,2021-09-15
C14347,Neha Das,26.0,F,Mumbai,Maharashtra,West India,Retail,2021-11-02
C14348,Sneha Verma,53.0,M,Vijayawada,Andhra Pradesh,South India,Retail,2021-10-12
C14349,Kavita Gupta,43.0,M,Bengaluru,Karnataka,South India,Retail,2022-08-09
C14350,State Police,,Company,Visakhapatnam,Andhra Pradesh,South India,Government,2021-02-28
C14351,Riya Jain,30.0,M,Mumbai,Maharashtra,West India,Retail,2022-05-19
C14352,Sneha Kumar,39.0,M,Bhubaneswar,Odisha,East India,Retail,2021-08-05
C14353,Raj Patel,61.0,F,Chennai,Tamil Nadu,South India,Retail,2022-11-26
C14354,Karan Singh,56.0,M,Thiruvananthapuram,Kerala,South India,Retail,2023-01-20
C14355,Ravi Bose,35.0,M,Nashik,Maharashtra,West India,Retail,2021-08-07
C14356,Arjun Chopra,27.0,F,Kolkata,West Bengal,East India,Retail,2023-07-09
C14357,Bose Industries Pvt Ltd,,Company,Gurugram,Haryana,North India,Corporate,2023-02-11
C14358,Amit Kumar,19.0,F,Mumbai,Maharashtra,West India,Retail,2023-04-14
C14359,Raj Shah,20.0,M,Madurai,Tamil Nadu,South India,Retail,2024-12-16
C14360,Raj Singh,44.0,M,New Delhi,Delhi,North India,Retail,2022-11-13
C14361,Riya Verma,44.0,F,Chennai,Tamil Nadu,South India,Retail,2023-07-15
C14362,Riya Nair,19.0,M,Vadodara,Gujarat,West India,Retail,2021-03-08
C14363,Kavita Das,23.0,F,Bhilai,Chhattisgarh,Central India,Retail,2023-02-16
C14364,Arjun Chopra,59.0,M,Jaipur,Rajasthan,West India,Retail,2024-02-17
C14365,Jain Solutions Pvt Ltd,,Company,New Delhi,Delhi,North India,Corporate,2024-11-19
C14366,Amit Singh,39.0,F,New Delhi,Delhi,North India,Retail,2024-01-31
C14367,Aarti Nair,37.0,F,Kochi,Kerala,South India,Retail,2023-02-02
C14368,Dept of Health,,Company,Nashik,Maharashtra,West India,Government,2022-06-14
C14369,Raj Bose,63.0,M,Ludhiana,Punjab,North India,Retail,2023-12-29
C14370,Amit Joshi,40.0,M,Bengaluru,Karnataka,South India,Retail,2022-09-29
C14371,Yadav International School,,Company,Visakhapatnam,Andhra Pradesh,South India,Education,2023-09-25
C14372,Joshi Academy,,Company,Visakhapatnam,Andhra Pradesh,South India,Education,2021-07-07
C14373,Sunita Kumar,46.0,M,Mumbai,Maharashtra,West India,Retail,2024-04-03
C14374,Transport Dept,,Company,Panipat,Haryana,North India,Government,2022-05-23
C14375,Raj Kumar,31.0,M,Visakhapatnam,Andhra Pradesh,South India,Retail,2024-06-24
C14376,Anjali Rao,25.0,M,Kolkata,West Bengal,East India,Retail,2023-08-04
C14377,Amit Das,20.0,M,Pune,Maharashtra,West India,Retail,2022-10-02
C14378,Raj Yadav,24.0,F,Visakhapatnam,Andhra Pradesh,South India,Retail,2024-02-02
C14379,Karan Reddy,30.0,M,Kochi,Kerala,South India,Retail,2022-02-28
C14380,Singh Industries Pvt Ltd,,Company,Ahmedabad,Gujarat,West India,Corporate,2021-12-19
C14381,Arjun Verma,59.0,M,Visakhapatnam,Andhra Pradesh,South India,Retail,2023-12-02
C14382,Kavita Gupta,21.0,M,Bengaluru,Karnataka,South India,Retail,2024-04-14
C14383,Ravi Rao,43.0,M,Ahmedabad,Gujarat,West India,Retail,2023-08-21
C14384,Kavita Shah,36.0,F,Faridabad,Haryana,North India,Retail,2022-06-28
C14385,Patel Enterprises Pvt Ltd,,Company,Amritsar,Punjab,North India,Corporate,2023-08-16
C14386,Priya Yadav,35.0,F,Mumbai,Maharashtra,West India,Retail,2021-10-27
C14387,Priya Yadav,22.0,F,Thiruvananthapuram,Kerala,South India,Retail,2024-07-12
C14388,Deepak Jain,53.0,F,Warangal,Telangana,South India,Retail,2024-08-02
C14389,Ministry of Education,,Company,Amritsar,Punjab,North India,Government,2022-12-06
C14390,Suresh Das,32.0,M,Ludhiana,Punjab,North India,Retail,2024-03-31
C14391,Raj Kumar,63.0,M,Kozhikode,Kerala,South India,Retail,2021-12-25
C14392,Sneha Sharma,36.0,F,Mumbai,Maharashtra,West India,Retail,2024-05-28
C14393,Anjali Iyer,60.0,F,Gurugram,Haryana,North India,Retail,2022-08-31
C14394,Nair Global Pvt Ltd,,Company,Jaipur,Rajasthan,West India,Corporate,2023-09-08
C14395,Sunita Bose,42.0,F,Noida,Uttar Pradesh,North India,Retail,2024-09-29
C14396,Rahul Nair,38.0,F,Kolkata,West Bengal,East India,Retail,2023-04-04
C14397,Ravi Shah,31.0,F,Gurugram,Haryana,North India,Retail,2022-05-09
C14398,Karan Nair,42.0,F,Bhopal,Madhya Pradesh,Central India,Retail,2024-07-14
C14399,Vikram Jain,23.0,F,Mumbai,Maharashtra,West India,Retail,2021-05-22
C14400,Riya Shah,50.0,F,Visakhapatnam,Andhra Pradesh,South India,Retail,2022-11-15
C14401,Yadav College of Engg,,Company,Ahmedabad,Gujarat,West India,Education,2021-02-17
C14402,Jain Tech Pvt Ltd,,Company,Chennai,Tamil Nadu,South India,Corporate,2021-06-11
C14403,Amit Rao,26.0,M,Coimbatore,Tamil Nadu,South India,Retail,2024-04-21
C14404,Arjun Gupta,49.0,F,Lucknow,Uttar Pradesh,North India,Retail,2024-10-11
C14405,Deepak Jain,22.0,M,Lucknow,Uttar Pradesh,North India,Retail,2021-06-25
C14406,Suresh Singh,52.0,M,Vijayawada,Andhra Pradesh,South India,Retail,2021-01-27
C14407,Pooja Patel,57.0,F,Chandigarh,Punjab,North India,Retail,2022-02-24
C14408,Kavita Singh,47.0,M,Panipat,Haryana,North India,Retail,2023-02-26
C14409,Yadav Industries Pvt Ltd,,Company,Gaya,Bihar,East India,Corporate,2021-01-14
C14410,Anjali Joshi,59.0,F,Bengaluru,Karnataka,South India,Retail,2022-10-02
C14411,Sneha Shah,32.0,F,Hyderabad,Telangana,South India,Retail,2021-07-10
C14412,Pooja Kumar,43.0,F,Bengaluru,Karnataka,South India,Retail,2024-10-18
C14413,Vikram Yadav,29.0,M,Panipat,Haryana,North India,Retail,2023-12-17
C14414,Suresh Yadav,32.0,M,Amritsar,Punjab,North India,Retail,2022-08-05
C14415,Sneha Jain,32.0,F,Ahmedabad,Gujarat,West India,Retail,2024-05-13
C14416,Sharma Tech Pvt Ltd,,Company,Bengaluru,Karnataka,South India,Corporate,2024-10-19
C14417,Deepak Patel,46.0,M,Cuttack,Odisha,East India,Retail,2024-04-01
C14418,Priya Yadav,35.0,F,Mumbai,Maharashtra,West India,Retail,2024-11-24
C14419,Anjali Bose,48.0,M,Bengaluru,Karnataka,South India,Retail,2024-04-14
C14420,Suresh Bose,42.0,F,Surat,Gujarat,West India,Retail,2024-04-07
C14421,Verma University,,Company,Jodhpur,Rajasthan,West India,Education,2024-11-05
C14422,Arjun Yadav,29.0,F,Jaipur,Rajasthan,West India,Retail,2023-05-12
C14423,Shah Industries Pvt Ltd,,Company,Amritsar,Punjab,North India,Corporate,2023-08-05
C14424,Sneha Verma,62.0,F,New Delhi,Delhi,North India,Retail,2023-05-28
C14425,Raj Yadav,42.0,F,Amritsar,Punjab,North India,Retail,2021-02-03
C14426,Amit Rao,40.0,F,New Delhi,Delhi,North India,Retail,2022-09-13
C14427,Sunita Chopra,39.0,F,Hyderabad,Telangana,South India,Retail,2021-02-20
C14428,Ravi Verma,31.0,F,Lucknow,Uttar Pradesh,North India,Retail,2022-02-21
C14429,Vikram Shah,35.0,F,Ahmedabad,Gujarat,West India,Retail,2024-07-07
C14430,Vikram Sharma,64.0,M,Pune,Maharashtra,West India,Retail,2021-01-17
C14431,Arjun Chopra,26.0,F,Kochi,Kerala,South India,Retail,2022-02-25
C14432,Patel International School,,Company,Chennai,Tamil Nadu,South India,Education,2024-05-31
C14433,Raj Joshi,21.0,F,Visakhapatnam,Andhra Pradesh,South India,Retail,2021-07-03
C14434,Suresh Rao,43.0,M,Bengaluru,Karnataka,South India,Retail,2023-01-05
C14435,Sunita Singh,38.0,F,Jaipur,Rajasthan,West India,Retail,2021-02-20
C14436,Deepak Patel,62.0,M,Margao,Goa,West India,Retail,2021-08-06
C14437,Rahul Nair,21.0,F,New Delhi,Delhi,North India,Retail,2024-03-24
C14438,Suresh Bose,63.0,M,Kozhikode,Kerala,South India,Retail,2022-12-05
C14439,Deepak Chopra,21.0,M,New Delhi,Delhi,North India,Retail,2022-07-23
C14440,Sunita Menon,55.0,F,Mumbai,Maharashtra,West India,Retail,2023-09-14
C14441,Deepak Chopra,56.0,F,Guwahati,Assam,East India,Retail,2023-05-20
C14442,Sunita Rao,43.0,F,Chennai,Tamil Nadu,South India,Retail,2022-05-11
C14443,Priya Yadav,52.0,M,Gurugram,Haryana,North India,Retail,2021-02-18
C14444,Priya Joshi,51.0,F,Guwahati,Assam,East India,Retail,2021-08-22
C14445,Aarti Chopra,38.0,F,New Delhi,Delhi,North India,Retail,2021-07-22
C14446,Sunita Shah,53.0,F,Chennai,Tamil Nadu,South India,Retail,2024-11-01
C14447,Yadav Public School,,Company,Chennai,Tamil Nadu,South India,Education,2024-02-26
C14448,Neha Menon,59.0,F,Chennai,Tamil Nadu,South India,Retail,2024-12-23
C14449,Singh Academy,,Company,Ludhiana,Punjab,North India,Education,2022-04-29
C14450,Arjun Bose,33.0,M,Visakhapatnam,Andhra Pradesh,South India,Retail,2024-03-12
C14451,Vikram Sharma,28.0,M,Thiruvananthapuram,Kerala,South India,Retail,2021-08-29
C14452,Ravi Nair,39.0,M,Jaipur,Rajasthan,West India,Retail,2022-10-03
C14453,Deepak Rao,27.0,M,Bhilai,Chhattisgarh,Central India,Retail,2023-03-27
C14454,Sunita Rao,23.0,M,Noida,Uttar Pradesh,North India,Retail,2023-10-31
C14455,Kavita Bose,36.0,M,Vijayawada,Andhra Pradesh,South India,Retail,2022-12-30
C14456,Kavita Shah,29.0,M,Ahmedabad,Gujarat,West India,Retail,2022-10-17
C14457,Deepak Chopra,55.0,F,Gurugram,Haryana,North India,Retail,2024-04-26
C14458,Karan Das,52.0,M,Noida,Uttar Pradesh,North India,Retail,2023-11-16
C14459,Gupta Solutions Pvt Ltd,,Company,Vijayawada,Andhra Pradesh,South India,Corporate,2021-02-24
C14460,Sunita Singh,64.0,F,Bengaluru,Karnataka,South India,Retail,2024-08-30
C14461,Menon University,,Company,Udaipur,Rajasthan,West India,Education,2023-12-26
C14462,Riya Singh,65.0,F,Thiruvananthapuram,Kerala,South India,Retail,2021-03-01
C14463,Chopra Industries Pvt Ltd,,Company,Bhopal,Madhya Pradesh,Central India,Corporate,2023-11-19
C14464,Anjali Sharma,41.0,F,Visakhapatnam,Andhra Pradesh,South India,Retail,2023-09-08
C14465,Karan Patel,35.0,F,Kanpur,Uttar Pradesh,North India,Retail,2021-04-24
C14466,Priya Das,24.0,F,New Delhi,Delhi,North India,Retail,2022-12-23
C14467,Sneha Joshi,51.0,F,New Delhi,Delhi,North India,Retail,2024-06-04
C14468,Amit Shah,32.0,F,Visakhapatnam,Andhra Pradesh,South India,Retail,2024-05-16
C14469,Singh Solutions Pvt Ltd,,Company,Udaipur,Rajasthan,West India,Corporate,2024-10-27
C14470,Suresh Singh,53.0,M,Guwahati,Assam,East India,Retail,2023-04-10
C14471,Vikram Reddy,45.0,F,Panaji,Goa,West India,Retail,2023-08-06
C14472,Riya Gupta,61.0,M,Kochi,Kerala,South India,Retail,2021-10-15
C14473,Rahul Kumar,57.0,M,New Delhi,Delhi,North India,Retail,2021-12-07
C14474,Kavita Patel,52.0,M,Chennai,Tamil Nadu,South India,Retail,2024-08-19
C14475,Aarti Menon,51.0,F,Bengaluru,Karnataka,South India,Retail,2023-06-16
C14476,Sneha Sharma,20.0,F,Gurugram,Haryana,North India,Retail,2022-11-03
C14477,Aarti Reddy,58.0,F,New Delhi,Delhi,North India,Retail,2022-07-27
C14478,Karan Gupta,39.0,M,Pune,Maharashtra,West India,Retail,2024-08-27
C14479,Suresh Chopra,37.0,M,Coimbatore,Tamil Nadu,South India,Retail,2022-01-29
C14480,Arjun Joshi,36.0,M,Gaya,Bihar,East India,Retail,2024-01-24
C14481,Gupta University,,Company,Patna,Bihar,East India,Education,2021-06-11
C14482,Pooja Menon,64.0,F,Bengaluru,Karnataka,South India,Retail,2024-11-23
C14483,Nair Enterprises Pvt Ltd,,Company,Pune,Maharashtra,West India,Corporate,2024-09-08
C14484,Arjun Reddy,53.0,F,Margao,Goa,West India,Retail,2024-03-07
C14485,Deepak Bose,58.0,F,Chennai,Tamil Nadu,South India,Retail,2022-11-01
