Customer Unique ID,Customer Name,Product Name,Category,Serial No,Expiry Date,Original Stock Purchase Date,Purchase Date,MRP (INR),Price Paid (INR),Discount (%),Supplier Company,Supplier Email,Payment Method,Warranty Period (months),Product Condition,Shipping Address,Customer Email,Contact Number,Order Status,Return Eligibility,Notes
CUST09111,Ananya Singh,Tanishq Gold Ring,Jewellery,TANI287587,,2024-08-14,2024-08-20,26478,22188.56,16.2,Titan Company Ltd.,orders@titan.co.in,Debit Card,12,New,"751 Example Rd, Nagpur, MH",ananya.singh@email.com,9876902554,Shipped,No,N/A
CUST09112,Vikram Patel,Tanishq Gold Ring,Jewellery,TANI925035,,2024-12-21,2025-01-24,26804,23024.64,14.1,Titan Company Ltd.,orders@titan.co.in,UPI,12,New,"18 Example Rd, Mumbai, MH",vikram.patel@email.com,8746212016,Processing,No,N/A
CUST09113,Arjun Gupta,Colgate Toothpaste 200g,Personal Care,COLG921117,2027-05-03,2025-05-13,2025-05-18,101,79.28,21.5,Colgate-Palmolive India,care@colpal.com,UPI,0,New,"277 Example Rd, Ahmedabad, GJ",arjun.gupta@email.com,9660746391,Shipped,No,For external use only
CUST09114,Rohit Mehra,Tata Salt 1kg,Grocery,TATA446386,2026-03-05,2025-03-10,2025-04-03,32,27.9,12.8,Tata Chemicals Ltd.,customercare@tatachemicals.com,Credit Card,0,New,"955 Example Rd, Kolkata, WB",rohit.mehra@email.com,8802115673,Processing,No,Store in cool dry place
CUST09115,Harshita Sinha,Britannia Marie Gold 250g,Grocery,BRIT471490,2026-03-20,2025-03-25,2025-05-10,37,33.93,8.3,Britannia Industries,care@britindia.com,Cash,0,New,"722 Example Rd, Chennai, TN",harshita.sinha@email.com,7698536819,Processing,No,Store in cool dry place
CUST09116,Vikram Patel,Fogg Body Spray 120ml,Personal Care,FOGG424915,2027-03-20,2025-03-30,2025-05-08,196,151.51,22.7,Vini Cosmetics,support@foggspray.com,Credit Card,0,New,"842 Example Rd, Chennai, TN",vikram.patel@email.com,9302174589,Processing,No,For external use only
CUST09117,Nidhi Chawla,Godrej Expert Hair Colour,Personal Care,GODR395523,2026-02-02,2025-02-07,2025-02-08,50,44.5,11.0,Godrej Consumer Products Ltd.,info@godrejcp.com,Net Banking,0,New,"321 Example Rd, Surat, GJ",nidhi.chawla@email.com,7795453629,Delivered,Yes,For external use only
CUST09118,Rahul Sharma,Prestige Pressure Cooker 5L,Home Appliances,PRES393620,,2025-05-01,2025-05-14,2350,1943.45,17.3,TTK Prestige Ltd.,support@ttkprestige.com,Debit Card,60,New,"835 Example Rd, Indore, MP",rahul.sharma@email.com,9872006570,Processing,No,N/A
CUST09119,Priyanka Verma,Dabur Honey 500g,Grocery,DABU529452,2027-01-11,2025-01-21,2025-02-04,210,186.06,11.4,Dabur India Ltd.,order@dabur.com,Debit Card,0,New,"914 Example Rd, Ahmedabad, GJ",priyanka.verma@email.com,7491438764,Delivered,Yes,Store in cool dry place
CUST09120,Rajeev Bansal,Philips Trimmer QT4001,Electronics,PHIL537788,,2024-06-19,2024-07-07,1219,986.17,19.1,Philips India Ltd.,contact@philips.co.in,Debit Card,24,New,"457 Example Rd, Guwahati, AS",rajeev.bansal@email.com,7091928427,Delivered,Yes,Handle with care
CUST09121,Rajeev Bansal,Amul Gold Milk 1L,Grocery,AMUL478152,2025-06-09,2025-03-11,2025-03-20,67,58.62,12.5,Amul,contact@amul.coop,Cash,0,New,"157 Example Rd, Kanpur, UP",rajeev.bansal@email.com,9849576091,Shipped,No,Store in cool dry place
CUST09122,Rani Sen,Britannia Marie Gold 250g,Grocery,BRIT508392,2026-03-06,2025-03-11,2025-03-13,34,26.86,21.0,Britannia Industries,care@britindia.com,Wallet,0,New,"164 Example Rd, Patna, BR",rani.sen@email.com,9316717211,Cancelled,No,Store in cool dry place
CUST09123,Ananya Singh,Patanjali Ghee 1L,Grocery,PATA132156,2026-03-06,2025-03-11,2025-03-15,538,429.32,20.2,Patanjali Ayurved,support@patanjaliayurved.org,Net Banking,0,New,"406 Example Rd, Hyderabad, TS",ananya.singh@email.com,8071602021,Processing,No,Store in cool dry place
CUST09124,Vikram Patel,Britannia Marie Gold 250g,Grocery,BRIT613885,2025-11-06,2024-11-11,2024-12-31,39,31.12,20.2,Britannia Industries,care@britindia.com,Wallet,0,New,"119 Example Rd, Kolkata, WB",vikram.patel@email.com,8638828123,Delivered,Yes,Store in cool dry place
CUST09125,Kavita Nair,Philips Trimmer QT4001,Electronics,PHIL313252,,2025-05-02,2025-05-29,1532,1394.12,9.0,Philips India Ltd.,contact@philips.co.in,Credit Card,24,New,"612 Example Rd, Indore, MP",kavita.nair@email.com,8129580710,Processing,No,Handle with care
CUST09126,Rohit Mehra,Bajaj LED Bulb 9W,Electronics,BAJA646188,2028-04-24,2025-05-10,2025-06-06,107,87.1,18.6,Bajaj Electricals Ltd.,sales@bajajelectricals.com,Credit Card,12,New,"914 Example Rd, Pune, MH",rohit.mehra@email.com,8018168840,Cancelled,No,Handle with care
CUST09127,Rani Sen,Dabur Honey 500g,Grocery,DABU956047,2027-05-04,2025-05-14,2025-06-05,207,193.55,6.5,Dabur India Ltd.,order@dabur.com,Credit Card,0,New,"683 Example Rd, Noida, UP",rani.sen@email.com,9652452183,Cancelled,No,Store in cool dry place
CUST09128,Amitabh Das,Crompton Ceiling Fan,Home Appliances,CROM482604,,2025-04-16,2025-04-17,2059,1851.04,10.1,Crompton Greaves,support@crompton.co.in,Cash,24,New,"825 Example Rd, Nagpur, MH",amitabh.das@email.com,8786931755,Shipped,No,N/A
CUST09129,Shweta Pandit,Samsung Galaxy M32,Electronics,SAMS213745,,2025-04-07,2025-05-10,15172,13032.75,14.1,Samsung India,support@samsung.com,Net Banking,24,New,"607 Example Rd, Jaipur, RJ",shweta.pandit@email.com,9720249751,Delivered,Yes,Handle with care
CUST09130,Rohit Mehra,Patanjali Ghee 1L,Grocery,PATA309802,2026-02-15,2025-02-20,2025-04-07,616,572.88,7.0,Patanjali Ayurved,support@patanjaliayurved.org,UPI,0,New,"440 Example Rd, Vadodara, GJ",rohit.mehra@email.com,7640634959,Processing,No,Store in cool dry place
CUST09131,Deepak Joshi,Syska LED Bulb 12W,Electronics,SYSK179325,2027-07-01,2024-07-16,2024-09-01,164,154.32,5.9,Syska LED,support@syska.co.in,Debit Card,12,New,"516 Example Rd, Kochi, KL",deepak.joshi@email.com,7065219692,Cancelled,No,Handle with care
CUST09132,Manish Jain,Tata Salt 1kg,Grocery,TATA811258,2026-01-19,2025-01-24,2025-02-11,27,21.65,19.8,Tata Chemicals Ltd.,customercare@tatachemicals.com,Cash,0,New,"894 Example Rd, Lucknow, UP",manish.jain@email.com,9745769077,Processing,No,Store in cool dry place
CUST09133,Vikram Patel,Amul Gold Milk 1L,Grocery,AMUL263946,2025-06-20,2025-03-22,2025-04-05,73,61.9,15.2,Amul,contact@amul.coop,Credit Card,0,New,"205 Example Rd, Vadodara, GJ",vikram.patel@email.com,9203436560,Processing,No,Store in cool dry place
CUST09134,Amitabh Das,Bajaj LED Bulb 9W,Electronics,BAJA743088,2027-09-10,2024-09-25,2024-10-27,89,73.51,17.4,Bajaj Electricals Ltd.,sales@bajajelectricals.com,Wallet,12,New,"122 Example Rd, Delhi, DL",amitabh.das@email.com,9997538485,Shipped,No,Handle with care
CUST09135,Kavita Nair,Colgate Toothpaste 200g,Personal Care,COLG169393,2026-11-10,2024-11-20,2024-11-26,104,87.67,15.7,Colgate-Palmolive India,care@colpal.com,Credit Card,0,New,"891 Example Rd, Noida, UP",kavita.nair@email.com,9505223110,Cancelled,No,For external use only
CUST09136,Rajeev Bansal,Dabur Honey 500g,Grocery,DABU121850,2026-09-24,2024-10-04,2024-10-24,205,180.19,12.1,Dabur India Ltd.,order@dabur.com,Credit Card,0,New,"222 Example Rd, Kolkata, WB",rajeev.bansal@email.com,7569985225,Delivered,Yes,Store in cool dry place
CUST09137,Rahul Sharma,Patanjali Ghee 1L,Grocery,PATA606920,2025-09-06,2024-09-11,2024-10-13,578,476.27,17.6,Patanjali Ayurved,support@patanjaliayurved.org,Net Banking,0,New,"865 Example Rd, Pune, MH",rahul.sharma@email.com,7391797904,Cancelled,No,Store in cool dry place
CUST09138,Vikram Patel,Fogg Body Spray 120ml,Personal Care,FOGG742594,2027-02-20,2025-03-02,2025-03-25,238,186.12,21.8,Vini Cosmetics,support@foggspray.com,UPI,0,New,"53 Example Rd, Indore, MP",vikram.patel@email.com,8365084582,Delivered,Yes,For external use only
CUST09139,Rani Sen,Fogg Body Spray 120ml,Personal Care,FOGG810940,2026-07-02,2024-07-12,2024-08-02,229,193.28,15.6,Vini Cosmetics,support@foggspray.com,Cash,0,New,"78 Example Rd, Chennai, TN",rani.sen@email.com,8459571808,Shipped,No,For external use only
CUST09140,Sneha Reddy,Tata Salt 1kg,Grocery,TATA577501,2025-07-14,2024-07-19,2024-08-13,24,19.63,18.2,Tata Chemicals Ltd.,customercare@tatachemicals.com,Credit Card,0,New,"959 Example Rd, Vadodara, GJ",sneha.reddy@email.com,8153358702,Shipped,No,Store in cool dry place
CUST09141,Sneha Reddy,Philips Trimmer QT4001,Electronics,PHIL402114,,2024-07-11,2024-07-24,1319,1123.79,14.8,Philips India Ltd.,contact@philips.co.in,UPI,24,New,"409 Example Rd, Lucknow, UP",sneha.reddy@email.com,9263290126,Shipped,No,Handle with care
CUST09142,Deepak Joshi,Parachute Coconut Oil 500ml,Personal Care,PARA889956,2027-04-15,2025-04-25,2025-06-08,91,84.72,6.9,Marico Ltd.,marico@support.com,Credit Card,0,New,"999 Example Rd, Surat, GJ",deepak.joshi@email.com,7252317961,Shipped,No,For external use only
CUST09143,Rajeev Bansal,Patanjali Ghee 1L,Grocery,PATA111725,2025-08-14,2024-08-19,2024-08-30,532,470.29,11.6,Patanjali Ayurved,support@patanjaliayurved.org,Credit Card,0,New,"388 Example Rd, Bangalore, KA",rajeev.bansal@email.com,9494932298,Delivered,Yes,Store in cool dry place
CUST09144,Suresh Rao,Patanjali Ghee 1L,Grocery,PATA274607,2026-03-07,2025-03-12,2025-04-12,526,490.76,6.7,Patanjali Ayurved,support@patanjaliayurved.org,UPI,0,New,"8 Example Rd, Bhopal, MP",suresh.rao@email.com,9477196162,Processing,No,Store in cool dry place
CUST09145,Deepak Joshi,Tanishq Gold Ring,Jewellery,TANI672448,,2024-07-21,2024-08-11,25653,19650.2,23.4,Titan Company Ltd.,orders@titan.co.in,Cash,12,New,"301 Example Rd, Ahmedabad, GJ",deepak.joshi@email.com,9301616251,Processing,No,N/A
CUST09146,Rahul Sharma,Colgate Toothpaste 200g,Personal Care,COLG174710,2026-11-20,2024-11-30,2024-12-21,97,87.2,10.1,Colgate-Palmolive India,care@colpal.com,Debit Card,0,New,"461 Example Rd, Ahmedabad, GJ",rahul.sharma@email.com,7233422163,Shipped,No,For external use only
CUST09147,Sneha Reddy,Mi Smart Band 5,Electronics,MI S460420,,2025-04-25,2025-05-20,2350,1870.6,20.4,Xiaomi India,service.in@xiaomi.com,Debit Card,12,New,"613 Example Rd, Bhopal, MP",sneha.reddy@email.com,9492773776,Cancelled,No,Handle with care
CUST09148,Priyanka Verma,Bajaj LED Bulb 9W,Electronics,BAJA443753,2028-01-06,2025-01-21,2025-03-01,99,89.0,10.1,Bajaj Electricals Ltd.,sales@bajajelectricals.com,Cash,12,New,"732 Example Rd, Hyderabad, TS",priyanka.verma@email.com,9971646562,Shipped,No,Handle with care
CUST09149,Rajeev Bansal,Colgate Toothpaste 200g,Personal Care,COLG960470,2026-07-30,2024-08-09,2024-09-02,96,76.03,20.8,Colgate-Palmolive India,care@colpal.com,UPI,0,New,"478 Example Rd, Surat, GJ",rajeev.bansal@email.com,8693651967,Shipped,No,For external use only
CUST09150,Shweta Pandit,Bajaj LED Bulb 9W,Electronics,BAJA952583,2028-03-06,2025-03-22,2025-04-25,120,100.44,16.3,Bajaj Electricals Ltd.,sales@bajajelectricals.com,UPI,12,New,"789 Example Rd, Indore, MP",shweta.pandit@email.com,8910372796,Shipped,No,Handle with care
CUST09151,Gaurav Mishra,Crompton Ceiling Fan,Home Appliances,CROM985420,,2025-03-12,2025-04-28,2398,2201.36,8.2,Crompton Greaves,support@crompton.co.in,UPI,24,New,"760 Example Rd, Ahmedabad, GJ",gaurav.mishra@email.com,8960511783,Processing,No,N/A
CUST09152,Sneha Reddy,Samsung Galaxy M32,Electronics,SAMS854559,,2024-07-02,2024-08-01,14599,13197.5,9.6,Samsung India,support@samsung.com,UPI,24,New,"751 Example Rd, Noida, UP",sneha.reddy@email.com,8047102086,Cancelled,No,Handle with care
CUST09153,Manish Jain,Britannia Marie Gold 250g,Grocery,BRIT687923,2026-03-18,2025-03-23,2025-04-20,44,33.35,24.2,Britannia Industries,care@britindia.com,Debit Card,0,New,"892 Example Rd, Mumbai, MH",manish.jain@email.com,7420604760,Delivered,Yes,Store in cool dry place
CUST09154,Sunita Iyer,Patanjali Ghee 1L,Grocery,PATA884728,2026-03-02,2025-03-07,2025-04-22,495,391.05,21.0,Patanjali Ayurved,support@patanjaliayurved.org,Credit Card,0,New,"968 Example Rd, Delhi, DL",sunita.iyer@email.com,8452253526,Delivered,Yes,Store in cool dry place
CUST09155,Kavita Nair,Himalaya Neem Face Wash 150ml,Personal Care,HIMA143391,2026-10-28,2025-05-06,2025-06-02,191,174.57,8.6,Himalaya Wellness,info@himalayawellness.com,Net Banking,0,New,"781 Example Rd, Ahmedabad, GJ",kavita.nair@email.com,8805241472,Shipped,No,For external use only
CUST09156,Rani Sen,Crompton Ceiling Fan,Home Appliances,CROM765592,,2025-03-22,2025-04-02,1925,1688.22,12.3,Crompton Greaves,support@crompton.co.in,Wallet,24,New,"796 Example Rd, Mumbai, MH",rani.sen@email.com,7489180319,Cancelled,No,N/A
CUST09157,Gaurav Mishra,Dettol Handwash 200ml,Personal Care,DETT854503,2027-01-21,2025-01-31,2025-02-16,56,47.88,14.5,Reckitt Benckiser,contact@reckitt.com,UPI,0,New,"808 Example Rd, Pune, MH",gaurav.mishra@email.com,7228386599,Shipped,No,For external use only
CUST09158,Arjun Gupta,Parachute Coconut Oil 500ml,Personal Care,PARA116996,2027-01-01,2025-01-11,2025-01-12,82,73.47,10.4,Marico Ltd.,marico@support.com,Cash,0,New,"408 Example Rd, Kanpur, UP",arjun.gupta@email.com,7568333464,Cancelled,No,For external use only
CUST09159,Meena Kumari,Britannia Marie Gold 250g,Grocery,BRIT346269,2026-03-14,2025-03-19,2025-04-02,37,28.3,23.5,Britannia Industries,care@britindia.com,Net Banking,0,New,"711 Example Rd, Patna, BR",meena.kumari@email.com,8302364937,Processing,No,Store in cool dry place
CUST09160,Vikram Patel,Crompton Ceiling Fan,Home Appliances,CROM798066,,2024-11-11,2024-12-24,1905,1704.98,10.5,Crompton Greaves,support@crompton.co.in,Net Banking,24,New,"405 Example Rd, Guwahati, AS",vikram.patel@email.com,8946443450,Shipped,No,N/A
CUST09161,Amitabh Das,Colgate Toothpaste 200g,Personal Care,COLG116203,2026-10-29,2024-11-08,2024-12-20,91,82.45,9.4,Colgate-Palmolive India,care@colpal.com,Wallet,0,New,"66 Example Rd, Delhi, DL",amitabh.das@email.com,9781741246,Shipped,No,For external use only
CUST09162,Rani Sen,Syska LED Bulb 12W,Electronics,SYSK246110,2027-11-25,2024-12-10,2025-01-01,142,127.37,10.3,Syska LED,support@syska.co.in,Wallet,12,New,"844 Example Rd, Noida, UP",rani.sen@email.com,9678886315,Processing,No,Handle with care
CUST09163,Manish Jain,Himalaya Neem Face Wash 150ml,Personal Care,HIMA943494,2026-11-04,2025-05-13,2025-06-08,185,158.17,14.5,Himalaya Wellness,info@himalayawellness.com,Debit Card,0,New,"498 Example Rd, Nagpur, MH",manish.jain@email.com,8387188871,Processing,No,For external use only
CUST09164,Harshita Sinha,Tanishq Gold Ring,Jewellery,TANI195857,,2024-07-24,2024-09-12,26971,21765.6,19.3,Titan Company Ltd.,orders@titan.co.in,UPI,12,New,"29 Example Rd, Delhi, DL",harshita.sinha@email.com,9360810947,Shipped,No,N/A
CUST09165,Kavita Nair,Patanjali Ghee 1L,Grocery,PATA411434,2025-11-13,2024-11-18,2024-12-05,534,447.49,16.2,Patanjali Ayurved,support@patanjaliayurved.org,Net Banking,0,New,"583 Example Rd, Pune, MH",kavita.nair@email.com,8489814097,Cancelled,No,Store in cool dry place
CUST09166,Sneha Reddy,Colgate Toothpaste 200g,Personal Care,COLG303747,2027-02-26,2025-03-08,2025-03-20,82,74.7,8.9,Colgate-Palmolive India,care@colpal.com,Credit Card,0,New,"876 Example Rd, Kolkata, WB",sneha.reddy@email.com,9959021239,Processing,No,For external use only
CUST09167,Meena Kumari,Patanjali Ghee 1L,Grocery,PATA514674,2025-11-16,2024-11-21,2024-12-13,598,461.66,22.8,Patanjali Ayurved,support@patanjaliayurved.org,UPI,0,New,"841 Example Rd, Surat, GJ",meena.kumari@email.com,9323840284,Processing,No,Store in cool dry place
CUST09168,Meena Kumari,Prestige Pressure Cooker 5L,Home Appliances,PRES493533,,2024-11-22,2024-12-21,1927,1462.59,24.1,TTK Prestige Ltd.,support@ttkprestige.com,Debit Card,60,New,"253 Example Rd, Indore, MP",meena.kumari@email.com,7748891698,Shipped,No,N/A
CUST09169,Shweta Pandit,Parachute Coconut Oil 500ml,Personal Care,PARA370916,2026-10-02,2024-10-12,2024-12-01,111,93.13,16.1,Marico Ltd.,marico@support.com,Net Banking,0,New,"100 Example Rd, Patna, BR",shweta.pandit@email.com,7555465050,Processing,No,For external use only
CUST09170,Deepak Joshi,Prestige Pressure Cooker 5L,Home Appliances,PRES557637,,2025-02-15,2025-03-27,2122,1926.78,9.2,TTK Prestige Ltd.,support@ttkprestige.com,Credit Card,60,New,"766 Example Rd, Guwahati, AS",deepak.joshi@email.com,7923623374,Cancelled,No,N/A
CUST09171,Rahul Sharma,Tanishq Gold Ring,Jewellery,TANI229673,,2024-11-08,2024-11-11,26688,23218.56,13.0,Titan Company Ltd.,orders@titan.co.in,Debit Card,12,New,"937 Example Rd, Lucknow, UP",rahul.sharma@email.com,8119254311,Delivered,Yes,N/A
CUST09172,Suresh Rao,Tanishq Gold Ring,Jewellery,TANI277257,,2024-10-22,2024-11-24,26956,21861.32,18.9,Titan Company Ltd.,orders@titan.co.in,Debit Card,12,New,"633 Example Rd, Jaipur, RJ",suresh.rao@email.com,8660261254,Delivered,Yes,N/A
CUST09173,Harshita Sinha,Tata Salt 1kg,Grocery,TATA673825,2025-11-18,2024-11-23,2024-12-09,34,31.11,8.5,Tata Chemicals Ltd.,customercare@tatachemicals.com,Credit Card,0,New,"140 Example Rd, Lucknow, UP",harshita.sinha@email.com,9026643091,Delivered,Yes,Store in cool dry place
CUST09174,Vikram Patel,Fogg Body Spray 120ml,Personal Care,FOGG429264,2026-10-23,2024-11-02,2024-12-12,191,154.52,19.1,Vini Cosmetics,support@foggspray.com,Debit Card,0,New,"51 Example Rd, Bhopal, MP",vikram.patel@email.com,9403489559,Cancelled,No,For external use only
CUST09175,Sneha Reddy,Patanjali Ghee 1L,Grocery,PATA684184,2026-05-08,2025-05-13,2025-06-14,484,429.31,11.3,Patanjali Ayurved,support@patanjaliayurved.org,Debit Card,0,New,"487 Example Rd, Pune, MH",sneha.reddy@email.com,8776193674,Shipped,No,Store in cool dry place
CUST09176,Vikram Patel,Syska LED Bulb 12W,Electronics,SYSK453174,2028-01-04,2025-01-19,2025-02-18,186,145.64,21.7,Syska LED,support@syska.co.in,Wallet,12,New,"534 Example Rd, Kanpur, UP",vikram.patel@email.com,9193233641,Delivered,Yes,Handle with care
CUST09177,Ananya Singh,Fogg Body Spray 120ml,Personal Care,FOGG477438,2027-04-08,2025-04-18,2025-05-23,206,159.24,22.7,Vini Cosmetics,support@foggspray.com,Net Banking,0,New,"933 Example Rd, Bhopal, MP",ananya.singh@email.com,9170946366,Shipped,No,For external use only
CUST09178,Arjun Gupta,Philips Trimmer QT4001,Electronics,PHIL504388,,2025-03-21,2025-03-29,1474,1294.17,12.2,Philips India Ltd.,contact@philips.co.in,Credit Card,24,New,"636 Example Rd, Chennai, TN",arjun.gupta@email.com,8791196537,Delivered,Yes,Handle with care
CUST09179,Arjun Gupta,Britannia Marie Gold 250g,Grocery,BRIT500141,2025-09-08,2024-09-13,2024-10-01,38,31.81,16.3,Britannia Industries,care@britindia.com,Net Banking,0,New,"661 Example Rd, Kochi, KL",arjun.gupta@email.com,7062461195,Cancelled,No,Store in cool dry place
CUST09180,Shweta Pandit,Samsung Galaxy M32,Electronics,SAMS740942,,2025-01-06,2025-02-21,15553,13095.63,15.8,Samsung India,support@samsung.com,Cash,24,New,"15 Example Rd, Ahmedabad, GJ",shweta.pandit@email.com,8896703583,Processing,No,Handle with care
CUST09181,Meena Kumari,Fogg Body Spray 120ml,Personal Care,FOGG778333,2026-12-07,2024-12-17,2025-01-16,194,181.97,6.2,Vini Cosmetics,support@foggspray.com,Wallet,0,New,"842 Example Rd, Lucknow, UP",meena.kumari@email.com,9977704619,Cancelled,No,For external use only
CUST09182,Amitabh Das,Tata Salt 1kg,Grocery,TATA551949,2025-10-15,2024-10-20,2024-10-25,25,22.15,11.4,Tata Chemicals Ltd.,customercare@tatachemicals.com,Debit Card,0,New,"541 Example Rd, Surat, GJ",amitabh.das@email.com,7517075539,Shipped,No,Store in cool dry place
CUST09183,Sunita Iyer,Patanjali Ghee 1L,Grocery,PATA849227,2026-03-11,2025-03-16,2025-04-04,609,542.62,10.9,Patanjali Ayurved,support@patanjaliayurved.org,Cash,0,New,"535 Example Rd, Patna, BR",sunita.iyer@email.com,9336371794,Processing,No,Store in cool dry place
CUST09184,Rani Sen,Dabur Honey 500g,Grocery,DABU735718,2026-11-23,2024-12-03,2025-01-15,210,172.83,17.7,Dabur India Ltd.,order@dabur.com,Net Banking,0,New,"140 Example Rd, Ahmedabad, GJ",rani.sen@email.com,8073843737,Cancelled,No,Store in cool dry place
CUST09185,Harshita Sinha,Samsung Galaxy M32,Electronics,SAMS867304,,2025-04-20,2025-05-18,16759,13993.76,16.5,Samsung India,support@samsung.com,Credit Card,24,New,"837 Example Rd, Vadodara, GJ",harshita.sinha@email.com,7622627013,Delivered,Yes,Handle with care
CUST09186,Manish Jain,Dettol Handwash 200ml,Personal Care,DETT297144,2026-11-15,2024-11-25,2024-12-27,73,58.62,19.7,Reckitt Benckiser,contact@reckitt.com,Credit Card,0,New,"168 Example Rd, Noida, UP",manish.jain@email.com,8889952304,Shipped,No,For external use only
CUST09187,Nidhi Chawla,Philips Trimmer QT4001,Electronics,PHIL992043,,2025-04-26,2025-05-03,1227,1039.27,15.3,Philips India Ltd.,contact@philips.co.in,Cash,24,New,"440 Example Rd, Kolkata, WB",nidhi.chawla@email.com,7567932925,Delivered,Yes,Handle with care
CUST09188,Amitabh Das,Patanjali Ghee 1L,Grocery,PATA671175,2025-07-30,2024-08-04,2024-09-16,542,459.07,15.3,Patanjali Ayurved,support@patanjaliayurved.org,Debit Card,0,New,"947 Example Rd, Delhi, DL",amitabh.das@email.com,7898080724,Delivered,Yes,Store in cool dry place
CUST09189,Rani Sen,Prestige Pressure Cooker 5L,Home Appliances,PRES863745,,2024-10-21,2024-11-26,2255,1752.13,22.3,TTK Prestige Ltd.,support@ttkprestige.com,Net Banking,60,New,"432 Example Rd, Indore, MP",rani.sen@email.com,8122859793,Delivered,Yes,N/A
